"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Wantagh","NY","New York-Newark-Jersey City, NY-NJ-PA",1466,1,15.5172413793103,127,9.72868217054264,8.77241379310345
"City","Matawan","NJ","New York-Newark-Jersey City, NY-NJ-PA",1472,1,9.25925925925926,98.5,1.86046511627907,8.77241379310345
"City","Rockaway","NJ","New York-Newark-Jersey City, NY-NJ-PA",1477,1,8.83977900552486,103,1.93798449612403,8.77241379310345
"City","Westfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",1496,1,10.7692307692308,126,8.56589147286822,8.77241379310345
"City","East Northport","NY","New York-Newark-Jersey City, NY-NJ-PA",1501,1,12.621359223301,111,7.55813953488372,8.77241379310345
"City","Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",1508,1,10.655737704918,128,8.7984496124031,8.77241379310345
"City","Livingston","NJ","New York-Newark-Jersey City, NY-NJ-PA",1527,1,4.13793103448276,89,0.0387596899224806,8.77241379310345
"City","Commack","NY","New York-Newark-Jersey City, NY-NJ-PA",1556,1,8.66666666666667,125,5.93023255813953,8.77241379310345
"City","Centereach","NY","New York-Newark-Jersey City, NY-NJ-PA",1568,1,8.3969465648855,121,4.57364341085271,8.77241379310345
"City","Plainview","NY","New York-Newark-Jersey City, NY-NJ-PA",1599,1,7.26256983240223,140,6.3953488372093,8.77241379310345
"City","Long Branch","NJ","New York-Newark-Jersey City, NY-NJ-PA",1609,1,11.1111111111111,120,8.02325581395349,8.77241379310345
"City","Rahway","NJ","New York-Newark-Jersey City, NY-NJ-PA",1619,1,10.0671140939597,112,5.03875968992248,8.77241379310345
"City","Amityville","NY","New York-Newark-Jersey City, NY-NJ-PA",1629,1,10.9090909090909,125,8.68217054263566,8.77241379310345
"City","Long Beach","NY","New York-Newark-Jersey City, NY-NJ-PA",1638,1,4.1522491349481,145,3.95348837209302,8.77241379310345
"City","Nutley","NJ","New York-Newark-Jersey City, NY-NJ-PA",1641,1,12.5,79,3.29457364341085,8.77241379310345
"City","Lacey","NJ","New York-Newark-Jersey City, NY-NJ-PA",1649,1,13.4048257372654,113,8.21705426356589,8.77241379310345
"City","Englewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",1661,1,10.9677419354839,129,9.10852713178295,8.77241379310345
"City","Oceanside","NY","New York-Newark-Jersey City, NY-NJ-PA",1676,1,10.062893081761,134,8.91472868217054,8.77241379310345
"City","Medford","NY","New York-Newark-Jersey City, NY-NJ-PA",1738,1,7.60869565217391,119,3.13953488372093,8.77241379310345
"City","Bernards","NJ","New York-Newark-Jersey City, NY-NJ-PA",1741,1,11.1111111111111,101.5,4.22480620155039,8.77241379310345
"City","Deer Park","NY","New York-Newark-Jersey City, NY-NJ-PA",1744,1,9.82142857142857,117,5.65891472868217,8.77241379310345
"City","Paramus","NJ","New York-Newark-Jersey City, NY-NJ-PA",1748,1,12.6582278481013,110.5,7.44186046511628,8.77241379310345
"City","Ocean","NJ","New York-Newark-Jersey City, NY-NJ-PA",1750,1,10.5263157894737,109,4.84496124031008,8.77241379310345
"City","Dix Hills","NY","New York-Newark-Jersey City, NY-NJ-PA",1755,1,11.5942028985507,143,9.76744186046512,8.77241379310345
"City","Riverhead","NY","New York-Newark-Jersey City, NY-NJ-PA",1756,1,4.71204188481675,131,2.67441860465116,8.77241379310345
"City","Mahwah","NJ","New York-Newark-Jersey City, NY-NJ-PA",1771,1,8.43373493975904,106,1.89922480620155,8.77241379310345
"City","Rockville Centre","NY","New York-Newark-Jersey City, NY-NJ-PA",1801,1,8.78378378378378,140,8.17829457364341,8.77241379310345
"City","Glen Cove","NY","New York-Newark-Jersey City, NY-NJ-PA",1810,1,3.97350993377483,147,4.10852713178295,8.77241379310345
"City","Middletown","NY","New York-Newark-Jersey City, NY-NJ-PA",1827,1,5.43478260869565,119,1.70542635658915,8.77241379310345
"City","Warwick","NY","New York-Newark-Jersey City, NY-NJ-PA",1841,1,12.2302158273381,132,9.57364341085271,8.77241379310345
"City","Randolph","NJ","New York-Newark-Jersey City, NY-NJ-PA",1863,1,12.3893805309735,110.5,7.13178294573643,8.77241379310345
"City","West Milford","NJ","New York-Newark-Jersey City, NY-NJ-PA",1865,1,14.041095890411,126,9.53488372093023,8.77241379310345
"City","Selden","NY","New York-Newark-Jersey City, NY-NJ-PA",1882,1,13.8211382113821,121,9.22480620155039,8.77241379310345
"City","Ridgewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",1903,1,7.14285714285714,104,0.891472868217054,8.77241379310345
"City","Scotch Plains","NJ","New York-Newark-Jersey City, NY-NJ-PA",1959,1,8.26446280991735,98.5,1.08527131782946,8.77241379310345
"City","Somerset","NJ","New York-Newark-Jersey City, NY-NJ-PA",2008,1,10.7843137254902,90,2.32558139534884,8.77241379310345
"City","Shirley","NY","New York-Newark-Jersey City, NY-NJ-PA",2012,1,10.3896103896104,138.5,9.18604651162791,8.77241379310345
"City","West Hempstead","NY","New York-Newark-Jersey City, NY-NJ-PA",2033,1,9.1743119266055,139,8.44961240310078,8.77241379310345
"City","Carteret","NJ","New York-Newark-Jersey City, NY-NJ-PA",2050,1,5.55555555555556,108,0.65891472868217,8.77241379310345
"City","Port Jefferson Station","NY","New York-Newark-Jersey City, NY-NJ-PA",2054,1,12.9770992366412,121,9.06976744186047,8.77241379310345
"City","Eastchester","NY","New York-Newark-Jersey City, NY-NJ-PA",2069,1,5.42635658914729,128,2.71317829457364,8.77241379310345
"City","Wall","NJ","New York-Newark-Jersey City, NY-NJ-PA",2078,1,10.4895104895105,102,3.25581395348837,8.77241379310345
"City","South Plainfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",2090,1,14.4230769230769,99,5.89147286821705,8.77241379310345
"City","East Fishkill","NY","New York-Newark-Jersey City, NY-NJ-PA",2101,1,11.2,121,8.29457364341085,8.77241379310345
"City","Maplewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",2125,1,8.33333333333333,81,0.697674418604651,8.77241379310345
"City","Cortlandt Manor","NY","New York-Newark-Jersey City, NY-NJ-PA",2151,1,10.4347826086957,116.5,6.43410852713178,8.77241379310345
"City","Peekskill","NY","New York-Newark-Jersey City, NY-NJ-PA",2152,1,7.35294117647059,114,2.13178294573643,8.77241379310345
"City","Plainsboro","NJ","New York-Newark-Jersey City, NY-NJ-PA",2154,1,10.7784431137725,97,2.75193798449612,8.77241379310345
"City","Greenburgh","NY","New York-Newark-Jersey City, NY-NJ-PA",2266,1,5.88235294117647,117,1.66666666666667,8.77241379310345
"City","Stony Brook","NY","New York-Newark-Jersey City, NY-NJ-PA",2286,1,8.23529411764706,134,7.01550387596899,8.77241379310345
"City","Garden City","NY","New York-Newark-Jersey City, NY-NJ-PA",2296,1,3.63636363636364,118,1.0077519379845,8.77241379310345
"City","Morris","NJ","New York-Newark-Jersey City, NY-NJ-PA",2319,1,12.1739130434783,98.5,4.53488372093023,8.77241379310345
"City","Barnegat","NJ","New York-Newark-Jersey City, NY-NJ-PA",2360,1,15.2173913043478,113,8.48837209302326,8.77241379310345
"City","Bethpage","NY","New York-Newark-Jersey City, NY-NJ-PA",2373,1,8.75,133,7.5968992248062,8.77241379310345
"City","Raritan","NJ","New York-Newark-Jersey City, NY-NJ-PA",2386,1,13.5338345864662,95,5.11627906976744,8.77241379310345
"City","North Plainfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",2391,1,10.3092783505155,97,2.24806201550388,8.77241379310345
"City","Seaford","NY","New York-Newark-Jersey City, NY-NJ-PA",2393,1,6.06060606060606,124.5,2.51937984496124,8.77241379310345
"City","Montville","NJ","New York-Newark-Jersey City, NY-NJ-PA",2400,1,3.47826086956522,106.5,0.155038759689922,8.77241379310345
"City","Summit","NJ","New York-Newark-Jersey City, NY-NJ-PA",2405,1,3.84615384615385,110,0.387596899224806,8.77241379310345
"City","Roselle","NJ","New York-Newark-Jersey City, NY-NJ-PA",2468,1,4.27350427350427,118,1.12403100775194,8.77241379310345
"City","Hillside","NJ","New York-Newark-Jersey City, NY-NJ-PA",2475,1,5.88235294117647,120,2.05426356589147,8.77241379310345
"City","Fishkill","NY","New York-Newark-Jersey City, NY-NJ-PA",2485,1,4.90196078431373,104.5,0.232558139534884,8.77241379310345
"City","New Windsor","NY","New York-Newark-Jersey City, NY-NJ-PA",2506,1,7.8125,120.5,3.52713178294574,8.77241379310345
"City","Jefferson","NJ","New York-Newark-Jersey City, NY-NJ-PA",2509,1,15.0602409638554,118,9.03100775193798,8.77241379310345
"City","Somers","NY","New York-Newark-Jersey City, NY-NJ-PA",2551,1,11.7647058823529,110.5,6.70542635658915,8.77241379310345
"City","Syosset","NY","New York-Newark-Jersey City, NY-NJ-PA",2593,1,11.3821138211382,134.5,9.37984496124031,8.77241379310345
"City","Sparta","NJ","New York-Newark-Jersey City, NY-NJ-PA",2634,1,13.3620689655172,127,9.49612403100775,8.77241379310345
"City","Copiague","NY","New York-Newark-Jersey City, NY-NJ-PA",2676,1,7.52688172043011,137,6.55038759689922,8.77241379310345
"City","Hazlet","NJ","New York-Newark-Jersey City, NY-NJ-PA",2756,1,9.09090909090909,100,1.78294573643411,8.77241379310345
"City","Lynbrook","NY","New York-Newark-Jersey City, NY-NJ-PA",2889,1,5.19480519480519,124,2.09302325581395,8.77241379310345
"City","Melville","NY","New York-Newark-Jersey City, NY-NJ-PA",2926,1,9.9236641221374,144,9.14728682170543,8.77241379310345
"City","Vernon","NJ","New York-Newark-Jersey City, NY-NJ-PA",3004,1,8.73015873015873,131,7.28682170542636,8.77241379310345
"City","Hawthorne","NJ","New York-Newark-Jersey City, NY-NJ-PA",3034,1,8.97435897435897,96,1.24031007751938,8.77241379310345
"City","Monroe","NY","New York-Newark-Jersey City, NY-NJ-PA",3104,1,8.2089552238806,128,6.04651162790698,8.77241379310345
"City","Secaucus","NJ","New York-Newark-Jersey City, NY-NJ-PA",3109,1,5.55555555555556,128.5,3.06201550387597,8.77241379310345
"City","Mamaroneck","NY","New York-Newark-Jersey City, NY-NJ-PA",3145,1,14.7058823529412,108,7.67441860465116,8.77241379310345
"City","Point Pleasant","NJ","New York-Newark-Jersey City, NY-NJ-PA",3177,1,9.03225806451613,109,2.5968992248062,8.77241379310345
"City","Tinton Falls","NJ","New York-Newark-Jersey City, NY-NJ-PA",3333,1,9.25925925925926,92,1.3953488372093,8.77241379310345
"City","La Grange","NY","New York-Newark-Jersey City, NY-NJ-PA",3454,1,8.63309352517986,122,5.31007751937984,8.77241379310345
"City","Wyckoff","NJ","New York-Newark-Jersey City, NY-NJ-PA",3578,1,10.1123595505618,130,8.52713178294574,8.77241379310345
"City","Wappinger","NY","New York-Newark-Jersey City, NY-NJ-PA",3588,1,8.79120879120879,128.5,6.93798449612403,8.77241379310345
"City","South Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",3590,1,4.93827160493827,93,0.0775193798449612,8.77241379310345
"City","Rye","NY","New York-Newark-Jersey City, NY-NJ-PA",3624,1,5.88235294117647,140.5,5.1937984496124,8.77241379310345
"City","Roosevelt","NY","New York-Newark-Jersey City, NY-NJ-PA",3632,1,6.41025641025641,131,4.18604651162791,8.77241379310345
"City","Denville","NJ","New York-Newark-Jersey City, NY-NJ-PA",3679,1,11.4285714285714,100,4.14728682170543,8.77241379310345
"City","Hyde Park","NY","New York-Newark-Jersey City, NY-NJ-PA",3742,1,9.21052631578947,121,6.0077519379845,8.77241379310345
"City","Holmdel","NJ","New York-Newark-Jersey City, NY-NJ-PA",3765,1,13.953488372093,122.5,9.30232558139535,8.77241379310345
"City","Setauket","NY","New York-Newark-Jersey City, NY-NJ-PA",3824,1,10.3825136612022,133,8.9922480620155,8.77241379310345
"City","South River","NJ","New York-Newark-Jersey City, NY-NJ-PA",3858,1,13.0434782608696,111,7.75193798449612,8.77241379310345
"City","Warren","NJ","New York-Newark-Jersey City, NY-NJ-PA",3952,1,8.52713178294574,144.5,8.06201550387597,8.77241379310345
"City","Readington","NJ","New York-Newark-Jersey City, NY-NJ-PA",4004,1,9.82142857142857,113,4.65116279069767,8.77241379310345
"City","Port Washington","NY","New York-Newark-Jersey City, NY-NJ-PA",4033,1,6.41025641025641,137,5.15503875968992,8.77241379310345
"City","Stony Point","NY","New York-Newark-Jersey City, NY-NJ-PA",4087,1,9.09090909090909,107,2.4031007751938,8.77241379310345
"City","Montgomery","NY","New York-Newark-Jersey City, NY-NJ-PA",4212,1,10.4477611940299,105,3.48837209302326,8.77241379310345
"City","Mastic","NY","New York-Newark-Jersey City, NY-NJ-PA",4272,1,7.54716981132075,119,2.94573643410853,8.77241379310345
"City","Ocean Acres","NJ","New York-Newark-Jersey City, NY-NJ-PA",4348,1,7.85714285714286,98,0.852713178294574,8.77241379310345
"City","Ramsey","NJ","New York-Newark-Jersey City, NY-NJ-PA",4356,1,6.06060606060606,105,0.581395348837209,8.77241379310345
"City","Tenafly","NJ","New York-Newark-Jersey City, NY-NJ-PA",4433,1,9.52380952380952,129,7.94573643410853,8.77241379310345
"City","Wyandanch","NY","New York-Newark-Jersey City, NY-NJ-PA",4486,1,8.75,160,8.95348837209302,8.77241379310345
"City","Manorville","NY","New York-Newark-Jersey City, NY-NJ-PA",4497,1,5.26315789473684,135.5,3.72093023255814,8.77241379310345
"City","Branchburg","NJ","New York-Newark-Jersey City, NY-NJ-PA",4517,1,7.79220779220779,106,1.43410852713178,8.77241379310345
"City","Clark","NJ","New York-Newark-Jersey City, NY-NJ-PA",4646,1,6.94444444444444,94,0.310077519379845,8.77241379310345
"City","East Hampton","NY","New York-Newark-Jersey City, NY-NJ-PA",4775,1,5.51839464882943,204,6.27906976744186,8.77241379310345
"City","Weehawken","NJ","New York-Newark-Jersey City, NY-NJ-PA",4812,1,8.62068965517241,128,6.51162790697674,8.77241379310345
"City","Goshen","NY","New York-Newark-Jersey City, NY-NJ-PA",4931,1,8,109,1.97674418604651,8.77241379310345
"City","Middle Island","NY","New York-Newark-Jersey City, NY-NJ-PA",4963,1,6.66666666666667,122,2.55813953488372,8.77241379310345
"City","Southeast","NY","New York-Newark-Jersey City, NY-NJ-PA",4967,1,4.8780487804878,112,0.736434108527132,8.77241379310345
"City","Long Valley","NJ","New York-Newark-Jersey City, NY-NJ-PA",4996,1,13.4615384615385,106,6.82170542635659,8.77241379310345
"City","Chappaqua","NY","New York-Newark-Jersey City, NY-NJ-PA",5023,1,4.54545454545455,141,3.68217054263566,8.77241379310345
"City","Beekman","NY","New York-Newark-Jersey City, NY-NJ-PA",5089,1,5.88235294117647,105.5,0.542635658914729,8.77241379310345
"City","Clinton","NJ","New York-Newark-Jersey City, NY-NJ-PA",5239,1,9.87654320987654,120,6.31782945736434,8.77241379310345
"City","Short Hills","NJ","New York-Newark-Jersey City, NY-NJ-PA",5377,1,4.16666666666667,134.5,2.90697674418605,8.77241379310345
"City","Roxbury","NJ","New York-Newark-Jersey City, NY-NJ-PA",5543,1,8.87096774193548,99,1.55038759689922,8.77241379310345
"City","Little Egg Harbor","NJ","New York-Newark-Jersey City, NY-NJ-PA",5580,1,7.97101449275362,120.5,3.7984496124031,8.77241379310345
"City","Ringwood","NJ","New York-Newark-Jersey City, NY-NJ-PA",5690,1,15.8536585365854,107,7.71317829457364,8.77241379310345
"City","Jericho","NY","New York-Newark-Jersey City, NY-NJ-PA",5707,1,8.25688073394495,148,8.13953488372093,8.77241379310345
"City","Red Bank","NJ","New York-Newark-Jersey City, NY-NJ-PA",5722,1,10.7692307692308,96.5,2.63565891472868,8.77241379310345
"City","Woodbury","NY","New York-Newark-Jersey City, NY-NJ-PA",5757,1,13.2743362831858,138,9.92248062015504,8.77241379310345
"City","Ridge","NY","New York-Newark-Jersey City, NY-NJ-PA",5826,1,5.69105691056911,129,3.21705426356589,8.77241379310345
"City","North Castle","NY","New York-Newark-Jersey City, NY-NJ-PA",5864,1,7.61904761904762,160.5,8.10077519379845,8.77241379310345
"City","Bedford","NY","New York-Newark-Jersey City, NY-NJ-PA",5908,1,2.17391304347826,139,2.7906976744186,8.77241379310345
"City","Dingman","PA","New York-Newark-Jersey City, NY-NJ-PA",5965,1,7.33333333333333,95.5,0.426356589147287,8.77241379310345
"City","Edgewater","NJ","New York-Newark-Jersey City, NY-NJ-PA",6031,1,9.89010989010989,116,5.62015503875969,8.77241379310345
"City","Mount Sinai","NY","New York-Newark-Jersey City, NY-NJ-PA",6069,1,7.40740740740741,126,4.45736434108527,8.77241379310345
"City","Lewisboro","NY","New York-Newark-Jersey City, NY-NJ-PA",6077,1,4.80769230769231,138,3.44961240310078,8.77241379310345
"City","Pompton Lakes","NJ","New York-Newark-Jersey City, NY-NJ-PA",6181,1,12.7906976744186,97,4.88372093023256,8.77241379310345
"City","Chester","NY","New York-Newark-Jersey City, NY-NJ-PA",6247,1,13.1313131313131,111,7.7906976744186,8.77241379310345
"City","Wantage","NJ","New York-Newark-Jersey City, NY-NJ-PA",6286,1,13.265306122449,149.5,9.96124031007752,8.77241379310345
"City","Beachwood","NJ","New York-Newark-Jersey City, NY-NJ-PA",6359,1,11.4285714285714,102,4.61240310077519,8.77241379310345
"City","Glen Head","NY","New York-Newark-Jersey City, NY-NJ-PA",6407,1,6.86274509803922,154.5,7.05426356589147,8.77241379310345
"City","Rocky Point","NY","New York-Newark-Jersey City, NY-NJ-PA",6429,1,9.73451327433628,124,6.97674418604651,8.77241379310345
"City","Franklin Lakes","NJ","New York-Newark-Jersey City, NY-NJ-PA",6463,1,5.55555555555556,153,5.77519379844961,8.77241379310345
"City","Mendham","NJ","New York-Newark-Jersey City, NY-NJ-PA",6489,1,8.66141732283465,146,8.4108527131783,8.77241379310345
"City","Hopatcong","NJ","New York-Newark-Jersey City, NY-NJ-PA",6554,1,16.5289256198347,105,7.32558139534884,8.77241379310345
"City","Miller Place","NY","New York-Newark-Jersey City, NY-NJ-PA",6559,1,18.2926829268293,126,9.61240310077519,8.77241379310345
"City","Chatham","NJ","New York-Newark-Jersey City, NY-NJ-PA",6615,1,7.85714285714286,119.5,3.41085271317829,8.77241379310345
"City","Hampton Bays","NY","New York-Newark-Jersey City, NY-NJ-PA",6721,1,7.77777777777778,188,8.37209302325581,8.77241379310345
"City","Millstone","NJ","New York-Newark-Jersey City, NY-NJ-PA",6787,1,5.05050505050505,127,2.36434108527132,8.77241379310345
"City","Kinnelon","NJ","New York-Newark-Jersey City, NY-NJ-PA",6792,1,8.88888888888889,139.5,8.25581395348837,8.77241379310345
"City","Colts Neck","NJ","New York-Newark-Jersey City, NY-NJ-PA",6917,1,11.5044247787611,149.5,9.88372093023256,8.77241379310345
"City","Lehman","PA","New York-Newark-Jersey City, NY-NJ-PA",7078,1,11.4155251141553,85.5,2.48062015503876,8.77241379310345
"City","Southampton","NY","New York-Newark-Jersey City, NY-NJ-PA",7199,1,3.60824742268041,290,5.23255813953488,8.77241379310345
"City","Chester","NJ","New York-Newark-Jersey City, NY-NJ-PA",7219,1,5.88235294117647,143.5,5.58139534883721,8.77241379310345
"City","Hartsdale","NY","New York-Newark-Jersey City, NY-NJ-PA",7567,1,7.14285714285714,118,2.2093023255814,8.77241379310345
"City","Ocean","NJ","New York-Newark-Jersey City, NY-NJ-PA",7593,1,4.67289719626168,113.5,0.813953488372093,8.77241379310345
"City","Pawling","NY","New York-Newark-Jersey City, NY-NJ-PA",7863,1,12,136,9.68992248062015,8.77241379310345
"City","Upper Saddle River","NJ","New York-Newark-Jersey City, NY-NJ-PA",7888,1,6.89655172413793,133.5,5.42635658914729,8.77241379310345
